Category_Index,Updated,Size,Installs,Requires_Android,Age,Inapp_Lower_Bound,Inapp_Upper_Bound,Rating,Rating_Total,Rating_5,Rating_4,Rating_3,Rating_2,Rating_1,Price,Free
2,859,10,1000,2.3,1,0,0,3.8,12,8,0,0,2,2,0,1
2,141,15,1000000,4.0,1,0,0,4.1,4432,2867,421,447,195,502,0,1
2,619,5.6,1000,2.3,4,0,0,,21,,,,,,0,1
2,863,24,100,4.1,1,0,0,5.0,4,4,0,0,0,0,0,1
2,455,6.6,50000,2.3,3,0,0,3.8,858,409,142,125,51,131,0,1
2,910,9.3,1000,2.3,1,0,0,,13,,,,,,0,1
2,1989,7.8,100000,2.1,1,0,0,3.8,2265,1147,320,306,152,340,0,1
2,1191,26,5000,1.6,1,0,0,4.1,62,43,4,3,2,10,0,1
2,1081,6.2,5000,2.3,1,0,0,2.9,43,12,6,6,3,16,0,1
2,1356,1.8,1000,2.2,1,0,0,4.0,41,24,6,5,1,5,0,1
2,482,18,500,2.3,1,0,0,,1,,,,,,0,1
2,1365,35,50000,2.3,1,0,0,3.9,2093,1063,396,282,147,205,0,1
2,206,12,100000,2.3,1,0,0,4.1,1778,1013,332,225,64,144,0,1
2,143,18,5000000,4.0,1,0,0,4.1,14595,9551,1151,1152,565,2176,0,1
2,581,29,100000,4.0,4,0,0,4.0,303,198,19,24,10,52,0,1
2,1325,2.4,500,2.3,1,0,0,3.5,25,15,0,1,1,8,0,1
2,797,42,10000,2.3,1,0,0,4.0,189,112,23,13,15,26,0,1
2,1092,2.7,1000,2.2,1,0,0,3.5,11,7,0,0,0,4,0,1
2,1596,2.8,1000,2.1,1,0,0,,7,,,,,,0,1
2,524,15,1000,4.0,1,0,0,3.2,29,11,4,3,1,10,0,1
2,1392,1018,1000,2.3,1,0,0,2.6,14,4,1,1,2,6,0,1
2,610,4.6,100,3.0,1,0,0,4.2,5,4,0,0,0,1,0,1
2,1245,6.6,10000,2.1,4,0,0,3.6,434,193,61,58,39,83,0,1
2,1100,3.5,10000,2.2,1,0,0,4.2,53,38,3,4,1,7,0,1
2,70,28,1000000,4.1,1,0,0,4.3,4584,3266,442,306,120,450,0,1
2,871,24,50,2.3,1,0,0,,4,,,,,,0,1
2,561,45,5000,2.3,1,0,0,3.6,39,19,4,5,2,9,0,1
2,147,,100000,,1,0,0,3.7,520,285,45,48,27,115,0,1
2,1250,17,1000,2.3,0,0,0,,27,,,,,,0,1
2,958,22,10,2.3,3,0,0,5.0,5,5,0,0,0,0,0,1
2,799,3.8,10000,2.3,1,0,0,4.1,48,28,8,5,1,6,0,1
2,1364,14,100,2.3,1,0,0,4.4,7,5,1,0,1,0,0,1
2,998,3.8,100,3.2,1,0,0,,2,,,,,,0,1
2,305,2.9,1000,2.3,1,0,0,4.4,8,6,1,0,0,1,0,1
2,551,8.5,500,2.3,1,0,0,4.2,5,3,1,0,1,0,0,1
2,754,8.5,10000,2.3,4,0,0,3.6,36,18,3,5,3,7,0,1
2,1123,49,5000,2.3,1,0,0,4.2,89,56,15,7,4,7,0,1
2,526,6.7,1000,2.3,1,0,0,,20,,,,,,0,1
2,596,32,100000,2.3,1,0,0,4.1,3251,1870,633,355,131,262,0,1
2,731,3.1,1000,2.3,1,0,0,3.0,18,7,2,1,0,8,0,1
2,458,16,100000,2.3,4,0,0,4.2,1656,1025,233,233,56,109,0,1
2,498,23,100000,2.3,4,0,0,4.0,684,360,125,94,37,68,0,1
2,678,12,100000,2.3,1,0,0,4.1,589,360,74,50,36,69,0,1
2,7,25,100000,4.0,1,0,0,4.1,674,397,99,69,44,65,0,1
2,739,42,500,2.3,1,0,0,4.4,7,4,2,1,0,0,0,1
2,889,13,500000,2.3,1,0,0,3.8,4586,2510,484,426,290,876,0,1
2,1005,2.8,1000000,2.2,1,0,0,3.9,6744,4005,773,590,324,1052,0,1
2,1,43,10000000,4.0,1,2.59,25.99,4.2,62746,39412,9377,5812,2685,5460,0,1
2,961,18,1000,4.0,1,0,0,,17,,,,,,0,1
2,282,11,1000000,4.1,1,0,0,3.6,6702,3504,678,661,339,1520,0,1
2,1013,39,500000,2.3,6,0,0,3.9,4441,2576,457,401,256,751,0,1
2,389,18,500000,2.3,4,0,0,4.1,5188,3135,667,676,237,473,0,1
2,1088,28,100000,2.3,4,0,0,3.7,2057,924,383,282,187,281,0,1
2,1687,5.2,5000,2.0,0,0,0,3.2,50,18,9,5,3,15,0,1
2,2774,1.4,1000,2.2,1,0,0,3.1,10,4,1,1,0,4,0,1
2,1221,6.4,500000,3.2,1,0,0,3.5,3119,1416,407,352,231,713,0,1
2,1142,21,100,2.3,1,0,0,,2,,,,,,0,1
2,521,6.5,1000,2.3,1,0,0,4.3,23,16,2,3,1,1,0,1
2,841,31,10000,2.3,1,0,0,,35,,,,,,0,1
2,1256,,1000,2.3,4,0,0,4.1,52,34,6,2,1,9,0,1
2,1429,15,50000,2.2,3,0,0,3.0,400,161,28,28,31,152,0,1
2,90,26,10000000,4.0,1,0,0,4.0,86846,50773,11436,9760,5294,9583,0,1
2,758,9.8,10,2.1,1,0,0,,5,,,,,,0,1
2,372,5.4,100000,4.3,1,0,0,3.6,1676,596,405,301,156,218,0,1
2,591,28,1000,4.0,1,0,0,5.0,9,9,0,0,0,0,0,1
2,1885,6.0,10000,1.6,3,0,0,3.8,207,99,38,22,16,32,0,1
2,567,14,100000,2.3,1,0,0,4.6,1896,1492,226,88,30,60,0,1
2,1216,35,500000,2.3,4,0,0,4.0,15430,9461,1752,1336,818,2063,0,1
2,857,3.9,500,2.3,1,0,0,4.2,11,8,0,1,1,1,0,1
2,860,4.2,10000,2.3,1,0,0,3.7,199,110,10,27,23,29,0,1
2,320,36,100,4.2,3,0,0,,9,,,,,,0,1
2,570,22,1000,2.3,1,0,0,4.2,29,18,5,2,2,2,0,1
2,434,11,50000,3.2,1,0,0,3.9,519,280,89,46,26,78,0,1
2,595,11,1000000,2.0,1,0,0,4.3,17753,11551,2844,1471,658,1229,0,1
2,460,9.3,5000,2.3,1,0,0,3.4,10,3,3,1,1,2,0,1
2,1253,27,100000,2.2,3,0,0,4.1,6876,4139,1029,660,375,673,0,1
2,2233,2.9,10000,1.6,1,0,0,3.9,127,71,18,14,7,17,0,1
2,610,7.6,500,2.3,1,0,0,,8,,,,,,0,1
2,2624,1.4,500000,1.6,4,0,0,3.8,3107,1179,864,563,190,311,0,1
2,860,6.6,10000,2.2,1,0,0,3.8,200,119,13,16,10,42,0,1
2,92,,100000,4.1,1,0,0,4.3,487,343,41,48,18,37,0,1
2,1818,,100000,,3,0,0,4.0,1514,870,232,139,105,168,0,1
2,581,1.8,50000,2.3,1,0,0,3.3,201,99,5,19,5,73,0,1
2,939,16,100,2.1,1,0,0,,2,,,,,,0,1
2,921,17,1000000,2.2,3,0,0,4.0,8970,4817,1369,1371,546,867,0,1
2,837,16,5000,2.3,4,0,0,4.6,155,126,10,10,4,5,0,1
2,794,34,100000,2.3,4,0,0,4.0,1553,915,204,141,80,213,0,1
2,902,20,100,2.3,1,0,0,3.0,4,1,0,2,0,1,0,1
2,1594,44,5000,2.1,1,0,0,3.5,35,16,4,5,1,9,0,1
2,737,7.7,1000000,2.3,1,0,0,3.7,10991,5021,2009,1514,853,1594,0,1
2,3,12,10000000,2.3,1,0,0,4.0,116975,61554,21287,14033,6995,13106,0,1
2,1591,17,10000,2.0,1,0,0,3.6,193,72,44,26,23,28,0,1
2,919,18,5000,2.3,1,0,0,3.9,78,43,13,5,7,10,0,1
2,465,12,1000000,2.3,3,0,0,4.3,33202,22230,4510,2452,1358,2652,0,1
2,141,17,50000,4.0,1,0,0,4.2,239,163,21,18,8,29,0,1
2,2392,558,10000,1.6,1,0,0,3.6,274,113,57,34,25,45,0,1
2,724,13,5000,4.0,1,0,0,4.1,141,86,23,10,6,16,0,1
2,1177,19,50,2.3,0,0,0,3.7,3,2,0,0,0,1,0,1
2,508,8.3,1000000,2.3,1,0,0,4.1,18694,10154,4344,1909,877,1410,0,1
2,1138,1.4,1000,1.5,1,0,0,3.6,9,5,0,1,1,2,0,1
2,606,18,100000,2.3,1,0,0,4.2,273,184,31,24,8,26,0,1
2,504,18,1000000,2.3,1,0,0,3.5,21492,10577,1895,1769,1352,5899,0,1
2,688,41,500000,2.3,1,0,0,3.8,4003,1751,936,462,280,574,0,1
2,385,24,100000,2.3,4,0,0,4.1,988,632,117,96,36,107,0,1
2,888,4.1,100000,2.3,4,0,0,3.7,918,497,88,92,71,170,0,1
2,574,18,500,3.2,1,0,0,4.3,14,10,1,1,1,1,0,1
2,956,14,5000000,2.3,1,0,0,3.8,31571,17623,3173,3353,1971,5451,0,1
2,1407,7.5,100000,2.2,1,0,0,3.5,3157,1469,332,357,288,711,0,1
2,37,,100000,4.1,1,0,0,2.9,802,328,36,50,19,369,0,1
2,2467,3.1,10000,2.1,0,0,0,3.4,143,68,13,11,6,45,0,1
2,174,11,5000,2.3,1,0,0,,17,,,,,,0,1
2,745,7.8,10000,2.3,1,0,0,4.2,213,150,15,10,15,23,0,1
2,7,36,50000,4.0,1,0,0,4.0,317,172,58,31,25,31,0,1
2,141,18,5000,4.0,1,0,0,4.3,23,18,1,1,0,3,0,1
2,873,8.7,100000,2.3,1,0,0,3.5,1460,633,208,159,113,347,0,1
2,461,18,100000,4.0,1,0,0,4.0,541,256,126,92,29,38,0,1
2,884,14,1000,2.3,1,0,0,,18,,,,,,0,1
2,1599,6.2,100000,2.3,1,0,0,3.5,5556,2277,877,817,520,1065,0,1
2,881,13,100,2.3,1,0,0,4.8,5,4,1,0,0,0,0,1
2,1226,27,100000,2.3,1,0,0,3.5,1241,577,125,151,72,316,0,1
2,838,9.9,1000,2.3,1,0,0,3.9,27,16,3,3,0,5,0,1
2,55,50,5000000,3.0,1,0,0,4.5,94564,62373,21963,6494,1448,2286,0,1
2,549,9.6,100,2.3,1,0,0,3.0,2,1,0,0,0,1,0,1
2,485,,100000,2.3,1,0,0,4.2,2357,1416,403,261,85,192,0,1
2,587,17,100,2.3,1,0,0,4.7,9,7,1,1,0,0,0,1
2,656,42,100000,2.3,1,0,0,3.8,718,356,107,104,45,106,0,1
2,76,17,100000,4.0,1,0,0,4.2,473,308,62,40,14,49,0,1
2,228,2.7,10000,2.3,1,0,0,3.5,69,29,10,11,6,13,0,1
2,1284,9.3,1000,2.3,1,0,0,3.7,15,6,2,4,2,1,0,1
2,724,28,100000,2.3,4,0,0,4.0,636,367,86,87,39,57,0,1
2,1098,11,50000,2.3,1,0,0,2.8,240,89,11,16,17,107,0,1
2,437,18,500000,4.0,1,0,0,3.8,5005,2456,790,723,301,735,0,1
2,515,48,10000,2.3,1,0,0,3.8,137,84,8,7,3,35,0,1
2,743,32,50000,2.3,1,0,0,3.9,427,242,57,38,29,61,0,1
2,1450,18,1000,2.3,4,0,0,4.5,49,40,3,1,1,4,0,1
2,1113,11,1000,3.0,1,0,0,,52,,,,,,0,1
2,1241,25,5000,2.3,6,0,0,3.6,95,53,5,9,4,24,0,1
2,1216,10,10000,3.0,1,0,0,4.0,160,88,23,25,9,15,0,1
2,613,12,1000,2.3,1,0,0,4.4,24,17,3,2,1,1,0,1
2,763,21,5000,4.0,1,0,0,3.6,82,50,1,5,1,25,0,1
2,103,9.8,100000,3.0,1,0,0,3.8,931,567,64,46,23,231,0,1
2,676,2.5,100000,2.3,1,0,0,3.9,458,261,57,54,25,61,0,1
2,341,18,50000,2.3,1,0,0,4.3,174,124,14,15,4,17,0,1
2,624,12,500,2.3,1,0,0,4.0,15,9,2,1,1,2,0,1
2,1060,17,10000,4.0,1,0,0,,162,,,,,,0,1
2,579,13,100,1.6,1,0,0,4.8,14,11,3,0,0,0,0,1
2,616,5.0,5000,2.3,1,0,0,4.2,41,25,6,6,2,2,0,1
2,896,2.1,50,2.0,1,0,0,,1,,,,,,0,1
2,806,22,50000,2.3,6,0,0,3.7,686,340,103,80,52,111,0,1
2,844,6.7,100000,,1,0,0,4.1,641,363,110,82,37,49,0,1
2,118,11,1000000,4.0,1,0,0,3.4,13290,5962,1476,1445,903,3504,0,1
2,37,3.4,10000,4.1,1,0,0,3.6,88,35,20,11,5,17,0,1
2,482,7.8,100000,3.0,1,0,0,3.5,917,452,79,79,75,232,0,1
2,515,25,10000,2.3,1,0,0,4.6,492,425,24,7,9,27,0,1
2,621,27,10000,2.3,1,0,0,4.0,102,57,19,11,4,11,0,1
2,500,2.4,100,2.3,1,0,0,,5,,,,,,0,1
2,384,3.0,100000,2.3,1,0,0,4.0,784,426,163,72,41,82,0,1
2,531,49,100000,2.3,4,0,0,4.2,3681,2394,435,346,135,371,0,1
2,698,5.4,500,2.3,1,0,0,,4,,,,,,0,1
2,282,,50000,,1,0,0,3.9,151,87,12,25,7,20,0,1
2,1592,18,5000,2.1,1,0,0,3.3,120,47,21,6,15,31,0,1
2,62,10,500,4.0,1,0,0,,6,,,,,,0,1
2,799,22,1000,2.3,1,0,0,,13,,,,,,0,1
2,881,17,10000,2.3,1,0,0,3.8,147,80,17,18,4,28,0,1
2,1875,2.7,5000,2.2,1,0,0,3.7,82,40,11,8,9,14,0,1
2,152,35,10000,4.1,1,0,0,3.2,172,87,5,8,3,69,0,1
2,913,7.4,10000,4.0,1,0,0,3.8,149,87,11,11,9,31,0,1
2,689,31,5000,4.0,1,0,0,4.5,27,22,0,3,1,1,0,1
2,1298,9.3,100000,2.0,1,0,0,3.8,663,345,94,68,47,109,0,1
2,348,16,10000,4.0,1,0,0,3.7,41,22,4,6,0,9,0,1
2,482,22,500000,2.3,1,0,0,4.2,2217,1347,356,256,70,188,0,1
2,1150,8.0,1000,2.2,0,0,0,4.5,61,46,10,0,0,5,0,1
2,544,22,500,2.3,1,0,0,,2,,,,,,0,1
2,1442,17,10000,2.3,1,0,0,3.7,578,281,76,71,52,98,0,1
2,54,12,1000000,3.0,1,0,0,4.0,7131,4321,826,644,297,1043,0,1
2,977,23,50000,4.0,1,0,0,3.2,858,328,86,90,98,256,0,1
2,619,5.6,1000,2.3,4,0,0,3.6,11,6,1,1,0,3,0,1
2,636,25,100000,2.3,1,0,0,4.2,1659,950,300,278,57,74,0,1
2,163,35,1000000,4.0,1,0,0,4.3,45882,33112,3569,2846,1659,4696,0,1
2,1521,16,1000,2.3,1,0,0,4.4,140,104,12,7,4,13,0,1
2,822,15,100,2.3,1,0,0,,11,,,,,,0,1
2,490,18,5000,,1,0,0,4.0,40,25,4,4,1,6,0,1
2,465,40,1000000,3.0,4,0,0,4.3,71201,50861,7380,5288,2139,5533,0,1
2,1082,13,100,2.3,1,0,0,4.6,10,9,0,0,0,1,0,1
2,133,3.3,50000000,2.3,1,0,0,4.0,171152,96828,24130,19157,10909,20128,0,1
2,132,3.6,100,2.3,1,0,0,,1,,,,,,0,1
2,174,7.7,1000,4.0,1,0,0,,8,,,,,,0,1
2,1139,14,5000,2.3,1,0,0,,11,,,,,,0,1
2,384,18,500000,2.3,4,0,0,4.2,3629,2281,455,433,109,351,0,1
2,1543,1.2,500,3.0,1,0,0,4.5,26,21,1,1,1,2,0,1
2,717,17,10000,4.0,1,0,0,3.4,87,40,11,8,4,24,0,1
2,243,1.3,50000,4.0,1,0,0,3.9,356,181,65,38,23,49,0,1
2,528,19,100,4.1,1,0,0,4.7,6,5,0,1,0,0,0,1
2,502,36,100,2.3,1,0,0,,5,,,,,,0,1
2,1196,13,5000,2.3,1,0,0,2.9,45,14,2,10,3,16,0,1
2,1053,16,500000,2.3,1,0,0,3.8,3980,2129,418,483,248,702,0,1
2,701,15,100000,2.3,1,0,0,3.5,1031,496,110,114,74,237,0,1
2,206,7.1,1000000,4.1,4,0,0,3.6,29033,15380,2639,2230,1550,7234,0,1
2,338,41,500,4.1,1,0,0,4.3,11,9,0,0,0,2,0,1
2,1532,15,1000,2.3,1,0,0,,16,,,,,,0,1
2,869,3.9,500,2.3,1,0,0,,4,,,,,,0,1
2,969,7.4,100000,2.2,1,0,0,3.8,744,406,92,79,40,127,0,1
2,1273,27,1000,2.3,1,0,0,3.8,27,15,2,4,2,4,0,1
2,915,36,10000,2.3,4,0,0,4.3,148,104,13,12,8,11,0,1
2,500,6.1,100,1.6,1,0,0,,2,,,,,,0,1
2,1078,5.8,5000,2.3,1,0,0,4.8,108,101,2,0,0,5,0,1
2,679,31,100000,3.0,4,0,0,4.2,2863,1891,327,240,114,291,0,1
2,1542,2.4,10000,2.1,1,0,0,3.6,182,96,10,20,15,41,0,1
2,2005,8.3,10000,2.2,1,0,0,3.7,354,175,52,46,25,56,0,1
2,256,28,50000,4.0,1,0,0,3.5,438,206,45,51,18,118,0,1
2,435,3.4,500000,2.3,1,0,0,4.1,940,554,140,110,42,94,0,1
2,1177,16,100,2.3,1,0,0,2.1,8,1,0,2,1,4,0,1
2,460,19,100000,4.0,1,0,0,3.9,1149,625,158,143,78,145,0,1
2,409,22,100000,2.3,1,0,0,3.6,478,256,44,25,30,123,0,1
2,976,21,1000,4.0,1,0,0,4.1,76,52,5,6,1,12,0,1
2,256,21,100000,4.0,1,0,0,3.8,677,425,41,34,19,158,0,1
2,2080,,1000000,,3,0,0,4.2,27545,15823,5850,2743,1055,2074,0,1
2,1516,300,1000,3.0,1,0,0,3.8,13,9,0,0,0,4,0,1
2,498,34,50000,2.3,1,0,0,4.4,317,191,76,31,8,11,0,1
2,542,22,500,1.6,1,0,0,,6,,,,,,0,1
2,1227,3.2,10000,2.2,1,0,0,3.8,95,48,14,13,7,13,0,1
2,1017,16,100,2.3,1,0,0,5.0,10,10,0,0,0,0,0,1
2,433,3.7,10000,4.0,1,0,0,,125,,,,,,0,1
2,1374,20,1000,2.3,1,0,0,3.0,42,17,2,4,4,15,0,1
2,673,30,500000,2.3,1,0,0,3.4,7478,3497,699,655,432,2195,0,1
2,450,3.8,100,2.3,1,0,0,3.7,3,2,0,0,0,1,0,1
2,36,16,1000000,4.1,1,0,0,4.2,4327,2482,779,724,141,201,0,1
2,114,18,5000,4.0,1,0,0,3.7,76,40,9,5,7,15,0,1
2,783,23,100,2.3,1,0,0,,5,,,,,,0,1
2,602,48,10,2.3,4,0,0,4.0,2,1,0,1,0,0,0,1
2,806,20,5000,2.3,1,0,0,3.4,20,10,2,1,0,7,0,1
2,1109,24,50,2.3,1,0,0,4.9,14,13,1,0,0,0,0,1
2,595,23,50,4.0,1,0,0,,2,,,,,,0,1
2,838,6.3,5000,4.0,1,0,0,,42,,,,,,0,1
2,580,38,10000,2.3,1,0,0,4.0,123,75,12,13,2,21,0,1
2,124,39,10000000,4.0,4,0,0,4.3,329397,232013,34473,24086,10665,28160,0,1
2,1549,17,10000,2.2,1,0,0,3.5,231,100,36,28,24,43,0,1
2,701,9.0,100,2.3,1,0,0,,1,,,,,,0,1
2,1025,4.0,5000,3.0,1,0,0,4.2,77,46,14,10,3,4,0,1
2,1148,26,10000,2.3,1,0,0,4.3,158,111,14,12,5,16,0,1
2,525,4.9,100000,2.3,1,0,0,4.0,861,501,131,84,44,101,0,1
2,1748,9.5,100000,2.2,1,0,0,3.9,1674,888,294,195,90,207,0,1
2,193,21,10000,2.3,1,0,0,3.5,185,84,22,20,16,43,0,1
2,214,40,100000,4.1,1,0,0,4.2,1208,749,184,125,56,94,0,1
2,307,38,1000,4.0,1,0,0,,22,,,,,,0,1
2,1050,32,100000,2.3,3,0,0,3.6,1477,699,189,200,130,259,0,1
2,51,14,5000000,,1,0,0,4.0,64247,32357,14150,8051,3564,6125,0,1
2,452,27,500000,2.3,1,0,0,4.4,12103,8591,1951,584,335,642,0,1
2,401,7.7,10000,4.1,1,0,0,,24,,,,,,0,1
2,1360,11,1000,2.3,1,0,0,3.5,31,16,2,3,2,8,0,1
2,440,36,1000,2.3,1,0,0,4.5,15,10,4,0,0,1,0,1
2,452,3.6,50000,2.1,1,0,0,4.2,822,527,116,52,51,76,0,1
2,727,8.5,500000,2.3,1,0,0,3.9,5908,3000,1076,800,388,644,0,1
2,806,,10000,,1,0,0,4.0,55,33,9,2,4,7,0,1
2,1372,6.0,10000,2.3,1,0,0,3.6,180,93,18,16,17,36,0,1
2,754,12,100,2.3,1,0,0,,1,,,,,,0,1
2,1237,4.3,100000,2.3,1,0,0,3.4,1199,548,126,126,102,297,0,1
2,378,23,100000,2.3,3,0,0,4.3,411,292,30,37,14,38,0,1
2,369,4.1,100000,3.0,1,0,0,4.1,197,123,27,19,9,19,0,1
2,943,17,500,2.1,1,0,0,,3,,,,,,0,1
2,1990,8.8,1000,2.2,1,0,0,4.6,5,4,0,1,0,0,0,1
2,451,15,500000,4.0,1,0,0,4.1,1841,1266,116,140,57,262,0,1
2,525,24,100000,2.3,1,0,0,2.4,1435,423,43,65,47,857,0,1
2,1459,9.9,100000,2.3,1,0,0,3.8,3196,1590,493,387,214,512,0,1
2,1950,17,5000000,2.2,4,0,0,4.3,125116,83774,15842,9820,4682,10998,0,1
2,1190,48,10000,2.2,1,0,0,3.5,640,299,71,65,37,168,0,1
2,644,6.0,5000,2.3,4,0,0,4.0,129,76,14,15,5,19,0,1
2,1501,17,1000,2.3,1,0,0,3.7,34,20,2,3,0,9,0,1
2,1178,23,100000,2.3,0,0,0,3.8,2479,1327,314,252,154,432,0,1
2,627,42,10000,2.3,1,0,0,3.7,274,136,38,35,18,47,0,1
2,678,37,100,4.2,1,0,0,4.9,8,7,1,0,0,0,0,1
2,131,3.4,1000000,4.1,1,0,0,4.0,41576,25825,4921,3360,1799,5671,0,1
2,399,20,1000,4.0,1,0,0,3.8,13,5,3,3,1,1,0,1
2,1347,2.4,5000,2.3,1,0,0,4.0,544,243,153,77,39,32,0,1
2,737,4.2,500,2.3,1,0,0,2.6,13,5,0,0,1,7,0,1
2,976,13,1000,2.3,1,0,0,4.2,20,12,5,1,0,2,0,1
2,141,16,10000,4.0,1,0,0,4.1,31,20,2,4,3,2,0,1
2,1147,20,100000,2.3,1,0,0,3.7,1325,697,137,133,124,234,0,1
2,228,,10000,2.3,1,0,0,,61,,,,,,0,1
2,539,13,500000,4.0,4,0,0,3.7,4548,2256,632,500,324,836,0,1
2,111,3.1,10000,4.0,1,0,0,3.8,81,43,9,10,4,15,0,1
2,635,29,5000,2.3,1,0,0,4.7,74,67,2,0,2,3,0,1
2,1270,4.0,100,2.3,1,0,0,4.4,17,11,4,1,0,1,0,1
2,1059,23,1000000,2.3,1,0,0,3.9,8393,4827,810,866,531,1359,0,1
2,812,32,100,4.1,1,0,0,4.9,17,16,0,1,0,0,0,1
2,919,17,10000,2.3,1,0,0,3.6,143,75,13,13,7,35,0,1
2,1435,11,1000,2.3,0,0,0,3.9,18,11,1,2,2,2,0,1
2,360,4.6,100000,2.3,1,0,0,3.8,1863,873,371,250,141,228,0,1
2,1299,8.6,1000,2.3,1,0,0,3.1,15,6,1,1,2,5,0,1
2,1848,8.3,5000,2.0,1,0,0,3.5,29,15,2,3,1,8,0,1
2,1310,15,100,2.3,1,0,0,,16,,,,,,0,1
2,1782,20,1000000,2.2,4,0,0,4.0,40650,24390,5210,3693,1948,5409,0,1
2,146,48,50000000,4.0,1,0,0,4.6,1579243,1259437,184651,66110,18384,50661,0,1
2,120,4.5,5000,2.3,1,0,0,3.2,20,8,2,2,1,7,0,1
2,755,26,1000,2.3,3,0,0,3.0,11,5,0,1,0,5,0,1
2,757,23,500,2.3,1,0,0,,15,,,,,,0,1
2,126,30,10000,4.0,1,0,0,4.0,63,36,6,11,3,7,0,1
2,898,,5000,,1,0,0,3.8,46,26,5,3,2,10,0,1
2,1028,22,50,4.0,1,0,0,,6,,,,,,0,1
2,264,,1000000,,1,0,0,4.0,10081,5316,1981,1254,587,943,0,1
2,176,37,100000,4.1,1,0,0,4.2,768,468,122,91,30,57,0,1
2,86,9.2,1000,4.0,1,0,0,,7,,,,,,0,1
2,1183,15,5000,2.3,1,0,0,,34,,,,,,0,1
2,619,5.7,100,2.3,4,0,0,,4,,,,,,0,1
2,1022,9.3,100,2.2,1,0,0,,3,,,,,,0,1
2,431,31,5000,2.3,4,0,0,3.7,30,16,3,3,2,6,0,1
2,2814,89,10000,1.5,1,0,0,3.4,44,20,3,7,1,13,0,1
2,145,15,5000,4.0,1,0,0,4.2,15,10,2,1,0,2,0,1
2,1215,36,50000,2.3,4,0,0,3.6,948,461,92,106,86,203,0,1
2,378,23,100000,2.3,1,0,0,4.3,327,227,37,25,6,32,0,1
2,833,11,5000,2.3,1,0,0,2.9,37,11,5,5,1,15,0,1
2,164,3.5,1000000,4.0,1,0,0,3.4,33358,13974,4421,4375,2961,7627,0,1
2,719,22,10000,2.3,1,0,0,,25,,,,,,0,1
2,521,3.2,1000,2.3,1,0,0,3.9,24,14,2,2,3,3,0,1
2,392,17,1000,4.1,4,0,0,4.2,23,17,1,0,2,3,0,1
2,672,26,10000,2.3,1,0,0,3.9,184,100,25,19,14,26,0,1
2,1649,1.1,5000,2.2,1,0,0,3.4,41,13,5,12,6,5,0,1
2,262,13,50000,4.3,1,0,0,3.7,691,330,105,81,51,124,0,1
2,1053,8.6,1000,2.3,1,0,0,3.6,16,9,1,0,2,4,0,1
2,7,5.5,10000,4.0,1,0,0,,71,,,,,,0,1
2,778,33,10000,4.0,1,0,0,3.9,112,69,8,9,7,19,0,1
2,605,18,1000,2.3,1,0,0,,14,,,,,,0,1
2,569,6.2,1000,2.3,1,0,0,,29,,,,,,0,1
2,133,6.1,500,2.3,1,0,0,,10,,,,,,0,1
2,1012,12,1000,2.3,3,0,0,4.5,23,17,4,0,1,1,0,1
2,589,12,100,2.3,1,0,0,,8,,,,,,0,1
2,1156,15,5000,2.3,1,0,0,4.5,139,111,11,6,3,8,0,1
2,761,15,50,3.0,1,0,0,5.0,7,7,0,0,0,0,0,1
2,434,23,1000,2.3,1,0,0,4.5,21,17,0,2,1,1,0,1
2,293,15,1000000,4.0,1,0,0,3.9,8514,4056,1632,1258,648,920,0,1
2,273,5.9,10000,2.3,1,0,0,2.9,221,63,30,24,34,70,0,1
2,255,17,10000,2.3,1,0,0,4.4,74,52,11,4,3,4,0,1
2,1502,9.2,100,2.0,0,0,0,,6,,,,,,0,1
2,178,8.3,100000,2.3,1,0,0,4.1,795,540,72,43,35,105,0,1
2,877,6.3,10000,2.3,1,0,0,4.4,473,367,40,17,8,41,0,1
2,909,6.1,1000,4.0,1,0,0,3.9,13,8,2,0,0,3,0,1
2,1490,17,500,4.0,1,0,0,3.8,34,15,7,5,4,3,0,1
2,440,15,100000,2.3,1,0,0,3.6,11350,4787,2158,1648,1018,1739,0,1
2,317,27,10000,4.1,4,0,0,3.5,81,44,3,7,1,26,0,1
2,518,29,10000,2.3,1,0,0,3.9,42,27,3,2,1,9,0,1
2,1217,31,500000,2.1,1,0,0,3.4,6439,2787,799,813,573,1467,0,1
2,699,,500,,1,0,0,4.4,29,20,5,2,0,2,0,1
2,1411,2.3,10000,2.2,0,0,0,4.2,244,166,23,19,8,28,0,1
2,541,48,1000,4.0,1,0,0,,12,,,,,,0,1
2,2232,8.6,100000,2.0,4,0,0,3.9,651,398,53,49,31,120,0,1
2,510,23,100000,2.3,1,0,0,3.4,1577,764,150,141,66,456,0,1
2,772,23,100000,2.3,1,0,0,3.7,395,214,33,35,35,78,0,1
2,896,20,100,2.3,1,0,0,,2,,,,,,0,1
2,959,22,1000,2.3,1,0,0,3.7,40,24,2,1,4,9,0,1
2,1174,30,500000,2.3,1,0,0,3.4,6805,3301,548,543,381,2032,0,1
2,570,20,100,2.3,1,0,0,3.8,5,3,0,1,0,1,0,1
2,610,46,500000,2.3,1,0,0,3.6,10062,4944,1269,1032,710,2107,0,1
2,1436,11,1000,2.3,1,0,0,3.9,190,112,17,20,8,33,0,1
2,585,2.1,100,2.3,1,0,0,4.8,28,25,1,1,0,1,0,1
